"","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume"
"6929","Pterocarpus erinaceus","Leguminosae","Fabales","m3","VN","SL",2019,1751.76,1751.76
"6930","Pterocarpus erinaceus","Leguminosae","Fabales","m3","VN","SL",2020,347.35,347.35
"6931","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2000,,0
"6932","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2001,,0
"6933","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2002,,0
"6934","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2003,,0
"6935","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2004,,0
"6936","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2005,,0
"6937","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2006,,0
"6938","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2007,,0
"6939","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2008,,0
"6940","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2009,,0
"6941","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2010,,0
"6942","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2011,,0
"6943","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2012,,0
"6944","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2013,,0
"6945","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2014,,0
"6946","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2015,,0
"6947","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2016,48.163561767535,48.163561767535
"6948","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2017,,0
"6949","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2018,,0
"6950","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2019,,0
"6951","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","IN",2020,,0
"6952","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2000,,0
"6953","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2001,,0
"6954","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2002,,0
"6955","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2003,,0
"6956","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2004,,0
"6957","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2005,,0
"6958","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2006,,0
"6959","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2007,24.5381912408473,24.5381912408473
"6960","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2008,,0
"6961","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2009,,0
"6962","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2010,,0
"6963","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2011,,0
"6964","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2012,,0
"6965","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2013,,0
"6966","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2014,,0
"6967","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2015,,0
"6968","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2016,,0
"6969","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2017,,0
"6970","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2018,,0
"6971","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2019,,0
"6972","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NE",2020,,0
"6973","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2000,,0
"6974","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2001,,0
"6975","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2002,,0
"6976","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2003,94.2266543648535,94.2266543648535
"6977","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2004,,0
"6978","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2005,,0
"6979","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2006,,0
"6980","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2007,,0
"6981","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2008,,0
"6982","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2009,,0
"6983","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2010,,0
"6984","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2011,,0
"6985","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2012,,0
"6986","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2013,,0
"6987","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2014,,0
"6988","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2015,,0
"6989","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2016,,0
"6990","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2017,,0
"6991","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2018,,0
"6992","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2019,,0
"6993","Pterocarpus santalinus","Leguminosae","Fabales","m3","CN","NP",2020,,0
"6994","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2000,,0
"6995","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2001,,0
"6996","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2002,,0
"6997","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2003,,0
"6998","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2004,,0
"6999","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2005,,0
"7000","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2006,2933.16,2933.16
"7001","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2007,,0
"7002","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2008,174.211342533519,174.211342533519
"7003","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2009,,0
"7004","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2010,,0
"7005","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2011,,0
"7006","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2012,,0
"7007","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2013,,0
"7008","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2014,,0
"7009","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2015,,0
"7010","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2016,,0
"7011","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2017,,0
"7012","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2018,,0
"7013","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2019,,0
"7014","Pterocarpus santalinus","Leguminosae","Fabales","m3","SG","IN",2020,,0
"7015","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","CD",2019,,0
"7016","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","CD",2020,199.5,199.5
"7017","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","MZ",2019,488.8,488.8
"7018","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","MZ",2020,2417.32,2417.32
"7019","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","TZ",2019,,0
"7020","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","TZ",2020,5138.2214,5138.2214
"7021","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","ZM",2019,578.81,578.81
"7022","Pterocarpus tinctorius","Leguminosae","Fabales","m3","CN","ZM",2020,989.27,989.27
"7023","Pterocarpus tinctorius","Leguminosae","Fabales","m3","VN","CD",2019,,0
"7024","Pterocarpus tinctorius","Leguminosae","Fabales","m3","VN","CD",2020,25.52,25.52
"7025","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2014,,0
"7026","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2015,2989,2989
"7027","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2016,30242,30242
"7028","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2017,18299,18299
"7029","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2018,2000,2000
"7030","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2019,,0
"7031","Quercus mongolica","Fagaceae","Fagales","m3","CN","KP",2020,,0
"7032","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2014,1460,1460
"7033","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2015,408703.457,408703.457
"7034","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2016,425062.582,425062.582
"7035","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2017,416314.458,416314.458
"7036","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2018,330972.792,330972.792
"7037","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2019,347724.312,347724.312
"7038","Quercus mongolica","Fagaceae","Fagales","m3","CN","RU",2020,279195.586,279195.586
"7039","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2014,558.738,558.738
"7040","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2015,3026.486,3026.486
"7041","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2016,2590.548,2590.548
"7042","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2017,2863.453,2863.453
"7043","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2018,2955.639,2955.639
"7044","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2019,3720.205,3720.205
"7045","Quercus mongolica","Fagaceae","Fagales","m3","JP","RU",2020,1430.001,1430.001
"7046","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2000,,0
"7047","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2001,,0
"7048","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2002,,0
"7049","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2003,,0
"7050","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2004,,0
"7051","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2005,,0
"7052","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2006,,0
"7053","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2007,93.5,93.5
"7054","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2008,,0
"7055","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2009,,0
"7056","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2010,,0
"7057","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2011,,0
"7058","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2012,,0
"7059","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2013,,0
"7060","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2014,,0
"7061","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2015,,0
"7062","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2016,,0
"7063","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2017,,0
"7064","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2018,,0
"7065","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2019,,0
"7066","Swietenia humilis","Meliaceae","Sapindales","m3","DO","GT",2020,,0
"7067","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2000,,0
"7068","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2001,,0
"7069","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2002,,0
"7070","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2003,,0
"7071","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2004,,0
"7072","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2005,,0
"7073","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2006,,0
"7074","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2007,,0
"7075","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2008,,0
"7076","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2009,,0
"7077","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2010,,0
"7078","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2011,,0
"7079","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2012,,0
"7080","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2013,,0
"7081","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2014,47.2,47.2
"7082","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2015,,0
"7083","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2016,,0
"7084","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2017,,0
"7085","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2018,,0
"7086","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2019,,0
"7087","Swietenia humilis","Meliaceae","Sapindales","m3","HN","GT",2020,,0
"7088","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2000,,0
"7089","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2001,,0
"7090","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2002,,0
"7091","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2003,,0
"7092","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2004,,0
"7093","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2005,,0
"7094","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2006,,0
"7095","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2007,27.6,27.6
"7096","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2008,,0
"7097","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2009,83,83
"7098","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2010,,0
"7099","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2011,,0
"7100","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2012,,0
"7101","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2013,,0
"7102","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2014,,0
"7103","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2015,,0
"7104","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2016,,0
"7105","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2017,,0
"7106","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2018,,0
"7107","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2019,,0
"7108","Swietenia humilis","Meliaceae","Sapindales","m3","JP","GT",2020,,0
"7109","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2000,,0
"7110","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2001,,0
"7111","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2002,,0
"7112","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2003,,0
"7113","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2004,,0
"7114","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2005,,0
"7115","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2006,,0
"7116","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2007,,0
"7117","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2008,23,23
"7118","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2009,188,188
"7119","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2010,127,127
"7120","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2011,,0
"7121","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2012,,0
"7122","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2013,,0
"7123","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2014,,0
"7124","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2015,,0
"7125","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2016,,0
"7126","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2017,,0
"7127","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2018,,0
"7128","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2019,,0
"7129","Swietenia humilis","Meliaceae","Sapindales","m3","US","GT",2020,,0
"7130","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2000,,0
"7131","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2001,,0
"7132","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2002,,0
"7133","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2003,,0
"7134","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2004,,0
"7135","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2005,,0
"7136","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2006,,0
"7137","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2007,,0
"7138","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2008,,0
"7139","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2009,,0
"7140","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2010,,0
"7141","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2011,,0
"7142","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2012,,0
"7143","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2013,,0
"7144","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2014,,0
"7145","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2015,,0
"7146","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2016,3,3
"7147","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2017,,0
"7148","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2018,,0
"7149","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2019,,0
"7150","Swietenia humilis","Meliaceae","Sapindales","m3","US","NI",2020,,0
"7151","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2000,,0
"7152","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2001,,0
"7153","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2002,,0
"7154","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2003,,0
"7155","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2004,,0
"7156","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2005,,0
"7157","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2006,,0
"7158","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2007,,0
"7159","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2008,,0
"7160","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2009,,0
"7161","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2010,61.605,61.605
"7162","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2011,,0
"7163","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2012,,0
"7164","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2013,,0
"7165","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2014,,0
"7166","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2015,,0
"7167","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2016,,0
"7168","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2017,,0
"7169","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2018,,0
"7170","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2019,,0
"7171","Swietenia macrophylla","Meliaceae","Sapindales","m3","AT","BR",2020,,0
"7172","Swietenia macrophylla","Meliaceae","Sapindales","m3","BE","BR",2000,135.509193912166,135.509193912166
"7173","Swietenia macrophylla","Meliaceae","Sapindales","m3","BE","BR",2001,125.314,125.314
