"","Taxon","Family","order_new","Year","Clean_code","IUCNName","n"
"3050","Bulbophyllum macranthum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum macranthum",0
"3051","Bulbophyllum macranthum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum macranthum",1
"3052","Bulbophyllum macranthum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum macranthum",0
"3053","Bulbophyllum macranthum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum macranthum",6
"3054","Bulbophyllum macranthum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum macranthum",5
"3055","Bulbophyllum macranthum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum macranthum",0
"3056","Bulbophyllum macranthum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum macranthum",0
"3057","Bulbophyllum macranthum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum macranthum",0
"3058","Bulbophyllum macranthum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum macranthum",0
"3059","Bulbophyllum macranthum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum macranthum",0
"3060","Bulbophyllum macranthum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum macranthum",0
"3061","Bulbophyllum macranthum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum macranthum",0
"3062","Bulbophyllum macranthum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum macranthum",0
"3063","Bulbophyllum macranthum","Orchidaceae","Asparagales",2013,"LC","Bulbophyllum macranthum",0
"3064","Bulbophyllum macranthum","Orchidaceae","Asparagales",2014,"LC","Bulbophyllum macranthum",0
"3065","Bulbophyllum macranthum","Orchidaceae","Asparagales",2015,"LC","Bulbophyllum macranthum",0
"3066","Bulbophyllum macranthum","Orchidaceae","Asparagales",2016,"LC","Bulbophyllum macranthum",0
"3067","Bulbophyllum macranthum","Orchidaceae","Asparagales",2017,"LC","Bulbophyllum macranthum",0
"3068","Bulbophyllum macranthum","Orchidaceae","Asparagales",2018,"LC","Bulbophyllum macranthum",0
"3069","Bulbophyllum macranthum","Orchidaceae","Asparagales",2019,"LC","Bulbophyllum macranthum",0
"3070","Bulbophyllum macranthum","Orchidaceae","Asparagales",2020,"LC","Bulbophyllum macranthum",0
"3071","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum macrocoleum",0
"3072","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum macrocoleum",0
"3073","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum macrocoleum",0
"3074","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum macrocoleum",9
"3075","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum macrocoleum",0
"3076","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum macrocoleum",0
"3077","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum macrocoleum",0
"3078","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum macrocoleum",0
"3079","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum macrocoleum",0
"3080","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum macrocoleum",0
"3081","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum macrocoleum",0
"3082","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum macrocoleum",0
"3083","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum macrocoleum",0
"3084","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum macrocoleum",0
"3085","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum macrocoleum",0
"3086","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum macrocoleum",0
"3087","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum macrocoleum",0
"3088","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum macrocoleum",0
"3089","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum macrocoleum",0
"3090","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum macrocoleum",0
"3091","Bulbophyllum macrocoleum","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum macrocoleum",0
"3092","Bulbophyllum monanthum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum monanthum",0
"3093","Bulbophyllum monanthum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum monanthum",0
"3094","Bulbophyllum monanthum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum monanthum",0
"3095","Bulbophyllum monanthum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum monanthum",26
"3096","Bulbophyllum monanthum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum monanthum",0
"3097","Bulbophyllum monanthum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum monanthum",0
"3098","Bulbophyllum monanthum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum monanthum",0
"3099","Bulbophyllum monanthum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum monanthum",0
"3100","Bulbophyllum monanthum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum monanthum",0
"3101","Bulbophyllum monanthum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum monanthum",0
"3102","Bulbophyllum monanthum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum monanthum",0
"3103","Bulbophyllum monanthum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum monanthum",0
"3104","Bulbophyllum monanthum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum monanthum",0
"3105","Bulbophyllum monanthum","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum monanthum",0
"3106","Bulbophyllum monanthum","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum monanthum",0
"3107","Bulbophyllum monanthum","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum monanthum",0
"3108","Bulbophyllum monanthum","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum monanthum",0
"3109","Bulbophyllum monanthum","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum monanthum",0
"3110","Bulbophyllum monanthum","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum monanthum",0
"3111","Bulbophyllum monanthum","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum monanthum",0
"3112","Bulbophyllum monanthum","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum monanthum",0
"3113","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum nigrescens",0
"3114","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum nigrescens",0
"3115","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum nigrescens",0
"3116","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum nigrescens",28
"3117","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum nigrescens",0
"3118","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum nigrescens",0
"3119","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum nigrescens",0
"3120","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum nigrescens",0
"3121","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum nigrescens",0
"3122","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum nigrescens",0
"3123","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum nigrescens",0
"3124","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum nigrescens",0
"3125","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum nigrescens",0
"3126","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum nigrescens",0
"3127","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum nigrescens",0
"3128","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum nigrescens",0
"3129","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum nigrescens",0
"3130","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum nigrescens",0
"3131","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum nigrescens",0
"3132","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum nigrescens",0
"3133","Bulbophyllum nigrescens","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum nigrescens",0
"3134","Bulbophyllum occlusum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum occlusum",0
"3135","Bulbophyllum occlusum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum occlusum",0
"3136","Bulbophyllum occlusum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum occlusum",0
"3137","Bulbophyllum occlusum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum occlusum",0
"3138","Bulbophyllum occlusum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum occlusum",0
"3139","Bulbophyllum occlusum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum occlusum",0
"3140","Bulbophyllum occlusum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum occlusum",0
"3141","Bulbophyllum occlusum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum occlusum",0
"3142","Bulbophyllum occlusum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum occlusum",0
"3143","Bulbophyllum occlusum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum occlusum",0
"3144","Bulbophyllum occlusum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum occlusum",0
"3145","Bulbophyllum occlusum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum occlusum",0
"3146","Bulbophyllum occlusum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum occlusum",0
"3147","Bulbophyllum occlusum","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum occlusum",0
"3148","Bulbophyllum occlusum","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum occlusum",0
"3149","Bulbophyllum occlusum","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum occlusum",7
"3150","Bulbophyllum occlusum","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum occlusum",23
"3151","Bulbophyllum occlusum","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum occlusum",8
"3152","Bulbophyllum occlusum","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum occlusum",0
"3153","Bulbophyllum occlusum","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum occlusum",0
"3154","Bulbophyllum occlusum","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum occlusum",0
"3155","Bulbophyllum occultum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum occultum",0
"3156","Bulbophyllum occultum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum occultum",0
"3157","Bulbophyllum occultum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum occultum",0
"3158","Bulbophyllum occultum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum occultum",0
"3159","Bulbophyllum occultum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum occultum",0
"3160","Bulbophyllum occultum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum occultum",0
"3161","Bulbophyllum occultum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum occultum",0
"3162","Bulbophyllum occultum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum occultum",0
"3163","Bulbophyllum occultum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum occultum",0
"3164","Bulbophyllum occultum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum occultum",0
"3165","Bulbophyllum occultum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum occultum",0
"3166","Bulbophyllum occultum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum occultum",0
"3167","Bulbophyllum occultum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum occultum",0
"3168","Bulbophyllum occultum","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum occultum",0
"3169","Bulbophyllum occultum","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum occultum",0
"3170","Bulbophyllum occultum","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum occultum",0
"3171","Bulbophyllum occultum","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum occultum",7
"3172","Bulbophyllum occultum","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum occultum",8
"3173","Bulbophyllum occultum","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum occultum",0
"3174","Bulbophyllum occultum","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum occultum",0
"3175","Bulbophyllum occultum","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum occultum",0
"3176","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum odoratissimum",0
"3177","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum odoratissimum",0
"3178","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum odoratissimum",0
"3179","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum odoratissimum",1
"3180","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum odoratissimum",0
"3181","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum odoratissimum",0
"3182","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum odoratissimum",0
"3183","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum odoratissimum",0
"3184","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum odoratissimum",0
"3185","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum odoratissimum",0
"3186","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum odoratissimum",0
"3187","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum odoratissimum",0
"3188","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum odoratissimum",0
"3189","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum odoratissimum",0
"3190","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum odoratissimum",0
"3191","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum odoratissimum",0
"3192","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum odoratissimum",0
"3193","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum odoratissimum",0
"3194","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum odoratissimum",0
"3195","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum odoratissimum",0
"3196","Bulbophyllum odoratissimum","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum odoratissimum",0
"3197","Bulbophyllum odoratum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum odoratum",0
"3198","Bulbophyllum odoratum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum odoratum",1
"3199","Bulbophyllum odoratum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum odoratum",10
"3200","Bulbophyllum odoratum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum odoratum",15
"3201","Bulbophyllum odoratum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum odoratum",0
"3202","Bulbophyllum odoratum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum odoratum",0
"3203","Bulbophyllum odoratum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum odoratum",0
"3204","Bulbophyllum odoratum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum odoratum",0
"3205","Bulbophyllum odoratum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum odoratum",0
"3206","Bulbophyllum odoratum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum odoratum",0
"3207","Bulbophyllum odoratum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum odoratum",0
"3208","Bulbophyllum odoratum","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum odoratum",0
"3209","Bulbophyllum odoratum","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum odoratum",0
"3210","Bulbophyllum odoratum","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum odoratum",0
"3211","Bulbophyllum odoratum","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum odoratum",0
"3212","Bulbophyllum odoratum","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum odoratum",0
"3213","Bulbophyllum odoratum","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum odoratum",0
"3214","Bulbophyllum odoratum","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum odoratum",0
"3215","Bulbophyllum odoratum","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum odoratum",0
"3216","Bulbophyllum odoratum","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum odoratum",0
"3217","Bulbophyllum odoratum","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum odoratum",0
"3218","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum pectenveneris",0
"3219","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum pectenveneris",0
"3220","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum pectenveneris",0
"3221","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum pectenveneris",55
"3222","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum pectenveneris",0
"3223","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum pectenveneris",0
"3224","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum pectenveneris",0
"3225","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum pectenveneris",0
"3226","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum pectenveneris",0
"3227","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum pectenveneris",0
"3228","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum pectenveneris",0
"3229","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2011,"NE","Bulbophyllum pectenveneris",0
"3230","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2012,"NE","Bulbophyllum pectenveneris",0
"3231","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2013,"NE","Bulbophyllum pectenveneris",0
"3232","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2014,"NE","Bulbophyllum pectenveneris",0
"3233","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2015,"NE","Bulbophyllum pectenveneris",0
"3234","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2016,"NE","Bulbophyllum pectenveneris",0
"3235","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2017,"NE","Bulbophyllum pectenveneris",0
"3236","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2018,"NE","Bulbophyllum pectenveneris",0
"3237","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2019,"NE","Bulbophyllum pectenveneris",0
"3238","Bulbophyllum pectenveneris","Orchidaceae","Asparagales",2020,"NE","Bulbophyllum pectenveneris",0
"3239","Bulbophyllum picturatum","Orchidaceae","Asparagales",2000,"NE","Bulbophyllum picturatum",0
"3240","Bulbophyllum picturatum","Orchidaceae","Asparagales",2001,"NE","Bulbophyllum picturatum",0
"3241","Bulbophyllum picturatum","Orchidaceae","Asparagales",2002,"NE","Bulbophyllum picturatum",20
"3242","Bulbophyllum picturatum","Orchidaceae","Asparagales",2003,"NE","Bulbophyllum picturatum",74
"3243","Bulbophyllum picturatum","Orchidaceae","Asparagales",2004,"NE","Bulbophyllum picturatum",0
"3244","Bulbophyllum picturatum","Orchidaceae","Asparagales",2005,"NE","Bulbophyllum picturatum",0
"3245","Bulbophyllum picturatum","Orchidaceae","Asparagales",2006,"NE","Bulbophyllum picturatum",0
"3246","Bulbophyllum picturatum","Orchidaceae","Asparagales",2007,"NE","Bulbophyllum picturatum",0
"3247","Bulbophyllum picturatum","Orchidaceae","Asparagales",2008,"NE","Bulbophyllum picturatum",0
"3248","Bulbophyllum picturatum","Orchidaceae","Asparagales",2009,"NE","Bulbophyllum picturatum",0
"3249","Bulbophyllum picturatum","Orchidaceae","Asparagales",2010,"NE","Bulbophyllum picturatum",0
